1308
   0.00000	    0.10703
   0.00138	    0.10703
   0.00221	    0.10703
   0.00305	    0.10703
   0.00445	    0.10703
   0.00585	    0.10703
   0.00725	    0.10703
   0.00865	    0.10703
   0.01197	    0.10703
   0.01528	    0.10703
   0.01859	    0.10703
   0.02190	    0.10703
   0.02877	    0.10703
   0.03563	    0.10703
   0.04250	    0.10703
   0.04936	    0.10703
   0.06746	    0.10703
   0.08557	    0.10703
   0.10367	    0.10703
   0.12178	    0.10703
   0.17763	    0.10703
   0.23348	    0.10703
   0.28933	    0.10703
   0.34518	    0.10703
   0.45592	    0.10703
   0.56666	    0.10703
   0.67740	    0.10703
   0.78814	    0.10703
   0.89889	    0.10703
   1.02748	    0.10703
   1.15608	    0.10703
   1.28468	    0.10703
   1.41327	    0.10703
   1.54187	    0.10703
   1.64804	    0.10703
   1.75421	    0.10703
   1.84204	    0.10704
   1.92986	    0.10704
   2.01769	    0.10704
   2.08705	    0.10704
   2.15641	    0.10704
   2.22577	    0.10704
   2.28201	    0.10704
   2.33825	    0.10704
   2.39448	    0.10704
   2.43808	    0.10704
   2.48168	    0.10704
   2.52528	    0.10704
   2.55947	    0.10704
   2.59365	    0.10705
   2.62783	    0.10705
   2.65615	    0.10705
   2.68448	    0.10705
   2.71280	    0.10705
   2.74112	    0.10705
   2.76396	    0.10705
   2.78679	    0.10705
   2.80962	    0.10705
   2.83246	    0.10705
   2.85529	    0.10705
   2.87812	    0.10705
   2.90096	    0.10706
   2.92379	    0.10706
   2.94167	    0.10706
   2.95955	    0.10706
   2.97328	    0.10706
   2.98446	    0.10706
   2.99565	    0.10706
   2.99886	    0.10706
   3.00208	    0.10706
   3.00529	    0.10706
   3.00851	    0.10706
   3.01172	    0.10706
   3.01494	    0.10706
   3.02026	    0.10706
   3.02558	    0.10707
   3.03091	    0.10707
   3.03623	    0.10707
   3.04155	    0.10707
   3.04931	    0.10707
   3.05574	    0.10707
   3.06107	    0.10707
   3.06640	    0.10707
   3.07172	    0.10707
   3.07614	    0.10707
   3.08056	    0.10707
   3.08498	    0.10708
   3.08939	    0.10708
   3.09381	    0.10708
   3.09823	    0.10708
   3.10264	    0.10708
   3.10706	    0.10708
   3.11148	    0.10708
   3.11590	    0.10709
   3.12049	    0.10709
   3.12509	    0.10709
   3.12969	    0.10709
   3.13325	    0.10709
   3.13682	    0.10709
   3.14038	    0.10710
   3.14302	    0.10710
   3.14518	    0.10710
   3.14733	    0.10710
   3.14949	    0.10710
   3.15164	    0.10710
   3.15380	    0.10710
   3.15895	    0.10710
   3.16410	    0.10711
   3.16925	    0.10711
   3.17440	    0.10711
   3.17955	    0.10712
   3.18470	    0.10712
   3.19171	    0.10713
   3.19872	    0.10713
   3.20573	    0.10714
   3.21274	    0.10714
   3.21975	    0.10715
   3.22676	    0.10715
   3.23376	    0.10716
   3.24461	    0.10717
   3.25546	    0.10718
   3.26631	    0.10719
   3.27716	    0.10719
   3.28801	    0.10720
   3.29886	    0.10721
   3.30970	    0.10722
   3.32350	    0.10724
   3.33729	    0.10725
   3.35109	    0.10726
   3.36488	    0.10727
   3.37867	    0.10728
   3.39247	    0.10730
   3.40626	    0.10731
   3.42435	    0.10732
   3.44244	    0.10734
   3.46053	    0.10735
   3.47862	    0.10737
   3.49670	    0.10739
   3.51479	    0.10740
   3.53288	    0.10742
   3.55167	    0.10743
   3.57045	    0.10745
   3.58924	    0.10747
   3.60803	    0.10748
   3.62681	    0.10750
   3.64560	    0.10752
   3.66439	    0.10753
   3.68975	    0.10756
   3.71511	    0.10758
   3.74047	    0.10760
   3.76583	    0.10762
   3.79120	    0.10764
   3.81656	    0.10767
   3.84192	    0.10769
   3.87923	    0.10772
   3.91654	    0.10775
   3.95385	    0.10778
   3.99116	    0.10782
   4.02846	    0.10785
   4.06577	    0.10788
   4.10308	    0.10791
   4.14534	    0.10795
   4.18759	    0.10798
   4.22985	    0.10802
   4.27210	    0.10805
   4.31435	    0.10809
   4.35661	    0.10812
   4.39886	    0.10815
   4.45115	    0.10820
   4.50345	    0.10824
   4.55574	    0.10828
   4.60803	    0.10832
   4.66033	    0.10836
   4.71262	    0.10840
   4.76491	    0.10844
   4.83711	    0.10850
   4.90930	    0.10855
   4.98149	    0.10861
   4.99510	    0.10862
   4.99849	    0.10862
   4.99955	    0.10862
   4.99995	    0.10862
   5.00036	    0.10862
   5.00068	    0.10862
   5.00101	    0.10862
   5.00133	    0.10862
   5.00165	    0.10862
   5.00198	    0.10863
   5.00230	    0.10863
   5.00293	    0.10863
   5.00357	    0.10863
   5.00420	    0.10863
   5.00483	    0.10863
   5.00546	    0.10863
   5.00867	    0.10863
   5.01188	    0.10863
   5.01509	    0.10863
   5.01830	    0.10864
   5.03475	    0.10865
   5.05120	    0.10866
   5.06764	    0.10868
   5.08409	    0.10869
   5.12289	    0.10872
   5.16169	    0.10876
   5.20048	    0.10879
   5.23928	    0.10883
   5.32849	    0.10891
   5.41770	    0.10900
   5.50691	    0.10909
